"Date and time","Nitrate plus nitrite as mg-N/L"
2018-02-12 05:30:00,0.471556
2018-02-12 05:45:00,0.482026
2018-02-12 06:00:00,0.482026
2018-02-12 06:15:00,0.483335
2018-02-12 06:30:00,0.479407
2018-02-12 06:45:00,0.472864
2018-02-12 07:00:00,0.471556
2018-02-12 07:15:00,0.465022
2018-02-12 07:30:00,0.480716
2018-02-12 07:45:00,0.489888
2018-02-12 08:00:00,0.485955
2018-02-12 08:15:00,0.489888
2018-02-12 08:30:00,0.483335
2018-02-12 08:45:00,0.492511
2018-02-12 09:00:00,0.484645
2018-02-12 09:15:00,0.485955
2018-02-12 09:30:00,0.491199
2018-02-12 09:45:00,0.491199
2018-02-12 10:00:00,0.491199
2018-02-12 10:15:00,0.496446
2018-02-12 10:30:00,0.484645
2018-02-12 10:45:00,0.488576
2018-02-12 11:00:00,0.489888
2018-02-12 11:15:00,0.495134
2018-02-12 11:30:00,0.501697
2018-02-12 11:45:00,0.495134
2018-02-12 12:00:00,0.497759
2018-02-12 12:15:00,0.484645
2018-02-12 12:30:00,0.480716
2018-02-12 12:45:00,0.468942
2018-02-12 13:00:00,0.470249
2018-02-12 13:15:00,0.471556
2018-02-12 13:30:00,0.480716
2018-02-12 13:45:00,0.482026
2018-02-12 14:00:00,0.461104
2018-02-12 14:15:00,0.489888
2018-02-12 14:30:00,0.506954
2018-02-12 14:45:00,0.506954
2018-02-12 15:00:00,0.587632
2018-02-12 15:15:00,0.542543
2018-02-12 15:30:00,0.639735
2018-02-12 15:45:00,0.634372
2018-02-12 16:00:00,0.604953
2018-02-12 16:15:00,0.607622
2018-02-12 16:30:00,0.615636
2018-02-12 16:45:00,0.637054
2018-02-12 17:00:00,0.737019
2018-02-12 17:15:00,0.663922
2018-02-12 17:30:00,0.678747
2018-02-12 17:45:00,0.694957
2018-02-12 18:00:00,0.673352
2018-02-12 18:15:00,0.720705
2018-02-12 18:30:00,0.667962
2018-02-12 18:45:00,0.608958
2018-02-12 19:00:00,0.672004
2018-02-12 19:15:00,0.612964
2018-02-12 19:30:00,0.672004
2018-02-12 19:45:00,0.662576
2018-02-12 20:00:00,0.677398
2018-02-12 20:15:00,0.657194
2018-02-12 20:30:00,0.6747
2018-02-12 20:45:00,0.676049
2018-02-12 21:00:00,0.686847
2018-02-12 21:15:00,0.693604
2018-02-12 21:30:00,0.728857
2018-02-12 21:45:00,0.757468
2018-02-12 22:00:00,0.773873
2018-02-12 22:15:00,0.772505
2018-02-12 22:30:00,0.762931
2018-02-12 22:45:00,0.761565
2018-02-12 23:00:00,0.753372
2018-02-12 23:15:00,0.737019
2018-02-12 23:30:00,0.730217
2018-02-12 23:45:00,0.711207
2018-02-13 00:00:00,0.701722
2018-02-13 00:15:00,0.713919
2018-02-13 00:30:00,0.686847
2018-02-13 00:45:00,0.501697
2018-02-13 01:00:00,0.397446
2018-02-13 01:15:00,0.416868
2018-02-13 01:30:00,0.396153
2018-02-13 01:45:00,0.394861
2018-02-13 02:00:00,0.376792
2018-02-13 02:15:00,0.374214
2018-02-13 02:30:00,0.366488
2018-02-13 02:45:00,0.357487
2018-02-13 03:00:00,0.351065
2018-02-13 03:15:00,0.324158
2018-02-13 03:30:00,0.319045
2018-02-13 03:45:00,0.340802
2018-02-13 04:00:00,0.357487
2018-02-13 04:15:00,0.394861
2018-02-13 04:30:00,0.397446
2018-02-13 04:45:00,0.412979
2018-02-13 05:00:00,0.428549
2018-02-13 05:15:00,0.425952
2018-02-13 05:30:00,0.433747
2018-02-13 05:45:00,0.45067
2018-02-13 06:00:00,0.463716
2018-02-13 06:15:00,0.466329
2018-02-13 06:30:00,0.488576
2018-02-13 06:45:00,0.496446
2018-02-13 07:00:00,0.522747
2018-02-13 07:15:00,0.526702
2018-02-13 07:30:00,0.554447
2018-02-13 07:45:00,0.550477
2018-02-13 08:00:00,0.563722
2018-02-13 08:15:00,0.567701
2018-02-13 08:30:00,0.570355
2018-02-13 08:45:00,0.571683
2018-02-13 09:00:00,0.566374
2018-02-13 09:15:00,0.573011
2018-02-13 09:30:00,0.553124
2018-02-13 09:45:00,0.541221
2018-02-13 10:00:00,0.545187
2018-02-13 10:15:00,0.545187
2018-02-13 10:30:00,0.546509
2018-02-13 10:45:00,0.554447
2018-02-13 11:00:00,0.565049
2018-02-13 11:15:00,0.567701
2018-02-13 11:30:00,0.5399
2018-02-13 11:45:00,0.557097
2018-02-13 12:00:00,0.545187
2018-02-13 12:15:00,0.510898
2018-02-13 12:30:00,0.522747
2018-02-13 12:45:00,0.39874
2018-02-13 13:00:00,0.365202
2018-02-13 13:15:00,NA
2018-02-13 13:30:00,NA
2018-02-13 13:45:00,NA
2018-02-13 14:00:00,NA
2018-02-13 14:15:00,NA
2018-02-13 14:30:00,NA
2018-02-13 14:45:00,NA
2018-02-13 15:00:00,NA
2018-02-13 15:15:00,NA
2018-02-13 15:30:00,NA
2018-02-13 15:45:00,NA
2018-02-13 16:00:00,NA
2018-02-13 16:15:00,NA
2018-02-13 16:30:00,NA
2018-02-13 16:45:00,NA
2018-02-13 17:00:00,NA
2018-02-13 17:15:00,NA
2018-02-13 17:30:00,NA
2018-02-13 17:45:00,NA
2018-02-13 18:00:00,NA
2018-02-13 18:15:00,NA
2018-02-13 18:30:00,NA
2018-02-13 18:45:00,NA
2018-02-13 19:00:00,0.607622
2018-02-13 19:15:00,0.754737
2018-02-13 19:30:00,0.783461
2018-02-13 19:45:00,0.795809
2018-02-13 20:00:00,0.806805
2018-02-13 20:15:00,0.808181
2018-02-13 20:30:00,0.788946
2018-02-13 20:45:00,0.784833
2018-02-13 21:00:00,0.776611
2018-02-13 21:15:00,0.762931
2018-02-13 21:30:00,0.743828
2018-02-13 21:45:00,0.737019
2018-02-13 22:00:00,0.719348
2018-02-13 22:15:00,0.715276
2018-02-13 22:30:00,0.608958
2018-02-13 22:45:00,0.513529
2018-02-13 23:00:00,0.419462
2018-02-13 23:15:00,0.412979
2018-02-13 23:30:00,0.37808
2018-02-13 23:45:00,0.380659
2018-02-14 00:00:00,0.357487
2018-02-14 00:15:00,0.352349
2018-02-14 00:30:00,0.331834
2018-02-14 00:45:00,0.325437
2018-02-14 01:00:00,0.313938
2018-02-14 01:15:00,0.308833
2018-02-14 01:30:00,0.308833
2018-02-14 01:45:00,0.299909
2018-02-14 02:00:00,0.299909
2018-02-14 02:15:00,0.284639
2018-02-14 02:30:00,0.275748
2018-02-14 02:45:00,0.266869
2018-02-14 03:00:00,0.259269
2018-02-14 03:15:00,0.260535
2018-02-14 03:30:00,0.268137
2018-02-14 03:45:00,0.275748
2018-02-14 04:00:00,0.293541
2018-02-14 04:15:00,0.32288
2018-02-14 04:30:00,0.349781
2018-02-14 04:45:00,0.372926
2018-02-14 05:00:00,0.390985
2018-02-14 05:15:00,0.401326
2018-02-14 05:30:00,0.412979
2018-02-14 05:45:00,0.418165
2018-02-14 06:00:00,0.432448
2018-02-14 06:15:00,0.435048
2018-02-14 06:30:00,0.436348
2018-02-14 06:45:00,0.43895
2018-02-14 07:00:00,0.444156
2018-02-14 07:15:00,0.445458
2018-02-14 07:30:00,0.449366
2018-02-14 07:45:00,0.45067
2018-02-14 08:00:00,0.457189
2018-02-14 08:15:00,0.451974
2018-02-14 08:30:00,0.448063
2018-02-14 08:45:00,0.440251
2018-02-14 09:00:00,0.446761
2018-02-14 09:15:00,0.442854
2018-02-14 09:30:00,0.461104
2018-02-14 09:45:00,0.466329
2018-02-14 10:00:00,0.47548
2018-02-14 10:15:00,0.47548
2018-02-14 10:30:00,0.482026
2018-02-14 10:45:00,0.496446
2018-02-14 11:00:00,0.501697
2018-02-14 11:15:00,0.50564
2018-02-14 11:30:00,0.375503
2018-02-14 11:45:00,0.197517
2018-02-14 12:00:00,NA
2018-02-14 12:15:00,NA
2018-02-14 12:30:00,NA
2018-02-14 12:45:00,NA
2018-02-14 13:00:00,0.010778
2018-02-14 13:15:00,NA
2018-02-14 13:30:00,0.025426
2018-02-14 13:45:00,NA
2018-02-14 14:00:00,NA
2018-02-14 14:15:00,NA
2018-02-14 14:30:00,0.545187
2018-02-14 14:45:00,0.622322
2018-02-14 15:00:00,0.647787
2018-02-14 15:15:00,0.686847
2018-02-14 15:30:00,0.715276
2018-02-14 15:45:00,0.731577
2018-02-14 16:00:00,0.756102
2018-02-14 16:15:00,0.7684
2018-02-14 16:30:00,0.7684
2018-02-14 16:45:00,0.769768
2018-02-14 17:00:00,0.764299
2018-02-14 17:15:00,0.750644
2018-02-14 17:30:00,0.663922
2018-02-14 17:45:00,0.635713
2018-02-14 18:00:00,0.586302
2018-02-14 18:15:00,0.584972
2018-02-14 18:30:00,0.561071
2018-02-14 18:45:00,0.554447
2018-02-14 19:00:00,0.541221
2018-02-14 19:15:00,0.538579
2018-02-14 19:30:00,0.510898
2018-02-14 19:45:00,0.520112
2018-02-14 20:00:00,0.483335
2018-02-14 20:15:00,0.492511
2018-02-14 20:30:00,0.482026
2018-02-14 20:45:00,0.476789
2018-02-14 21:00:00,0.483335
2018-02-14 21:15:00,0.471556
2018-02-14 21:30:00,0.461104
2018-02-14 21:45:00,0.466329
2018-02-14 22:00:00,0.458494
2018-02-14 22:15:00,0.453277
2018-02-14 22:30:00,0.458494
2018-02-14 22:45:00,0.454581
2018-02-14 23:00:00,0.442854
2018-02-14 23:15:00,0.441553
2018-02-14 23:30:00,0.432448
2018-02-14 23:45:00,0.423354
2018-02-15 00:00:00,0.416868
2018-02-15 00:15:00,0.401326
2018-02-15 00:30:00,0.385821
2018-02-15 00:45:00,0.363916
2018-02-15 01:00:00,0.358772
2018-02-15 01:15:00,0.357487
2018-02-15 01:30:00,0.334395
2018-02-15 01:45:00,0.33952
2018-02-15 02:00:00,0.344648
2018-02-15 02:15:00,0.33952
2018-02-15 02:30:00,0.357487
2018-02-15 02:45:00,0.366488
2018-02-15 03:00:00,0.380659
2018-02-15 03:15:00,0.388402
2018-02-15 03:30:00,0.394861
2018-02-15 03:45:00,0.397446
2018-02-15 04:00:00,0.407798
2018-02-15 04:15:00,0.410387
2018-02-15 04:30:00,0.406503
2018-02-15 04:45:00,0.416868
2018-02-15 05:00:00,0.420759
2018-02-15 05:15:00,0.414275
2018-02-15 05:30:00,0.433747
2018-02-15 05:45:00,0.435048
2018-02-15 06:00:00,0.440251
2018-02-15 06:15:00,0.440251
2018-02-15 06:30:00,0.451974
2018-02-15 06:45:00,0.458494
2018-02-15 07:00:00,0.457189
2018-02-15 07:15:00,0.467635
2018-02-15 07:30:00,0.463716
2018-02-15 07:45:00,0.466329
2018-02-15 08:00:00,0.474172
2018-02-15 08:15:00,0.478097
2018-02-15 08:30:00,0.467635
2018-02-15 08:45:00,0.471556
2018-02-15 09:00:00,0.476789
2018-02-15 09:15:00,0.480716
2018-02-15 09:30:00,0.479407
2018-02-15 09:45:00,0.488576
2018-02-15 10:00:00,0.501697
2018-02-15 10:15:00,0.488576
2018-02-15 10:30:00,0.482026
2018-02-15 10:45:00,0.488576
2018-02-15 11:00:00,0.482026
2018-02-15 11:15:00,0.487266
2018-02-15 11:30:00,0.492511
2018-02-15 11:45:00,0.484645
2018-02-15 12:00:00,0.483335
2018-02-15 12:15:00,0.482026
2018-02-15 12:30:00,0.482026
2018-02-15 12:45:00,0.479407
2018-02-15 13:00:00,0.485955
2018-02-15 13:15:00,0.480716
2018-02-15 13:30:00,0.463716
2018-02-15 13:45:00,0.461104
2018-02-15 14:00:00,0.489888
2018-02-15 14:15:00,0.480716
2018-02-15 14:30:00,0.482026
2018-02-15 14:45:00,0.482026
2018-02-15 15:00:00,0.488576
2018-02-15 15:15:00,0.483335
2018-02-15 15:30:00,0.488576
2018-02-15 15:45:00,0.495134
2018-02-15 16:00:00,0.508268
2018-02-15 16:15:00,0.499072
2018-02-15 16:30:00,0.503012
2018-02-15 16:45:00,0.503012
2018-02-15 17:00:00,0.516162
2018-02-15 17:15:00,0.513529
2018-02-15 17:30:00,0.512214
2018-02-15 17:45:00,0.522747
2018-02-15 18:00:00,0.516162
2018-02-15 18:15:00,0.510898
2018-02-15 18:30:00,0.517479
2018-02-15 18:45:00,0.520112
2018-02-16 17:15:00,0.694957
2018-02-16 17:30:00,0.692252
2018-02-16 17:45:00,0.693604
2018-02-16 18:00:00,0.666615
2018-02-16 18:15:00,0.6909
2018-02-16 18:30:00,0.694957
2018-02-16 18:45:00,0.677398
2018-02-16 19:00:00,0.6909
2018-02-16 19:15:00,0.692252
2018-02-16 19:30:00,0.694957
2018-02-16 19:45:00,0.694957
2018-02-16 20:00:00,0.689549
2018-02-16 20:15:00,0.688197
2018-02-16 20:30:00,0.692252
2018-02-16 20:45:00,0.696309
2018-02-16 21:00:00,0.693604
2018-02-16 21:15:00,0.693604
2018-02-16 21:30:00,0.688197
2018-02-16 21:45:00,0.712562
2018-02-16 22:00:00,0.694957
2018-02-16 22:15:00,0.697662
2018-02-16 22:30:00,0.682796
2018-02-16 22:45:00,0.689549
2018-02-16 23:00:00,0.696309
2018-02-16 23:15:00,0.684146
2018-02-16 23:30:00,0.686847
2018-02-16 23:45:00,0.692252
2018-02-17 00:00:00,0.688197
2018-02-17 00:15:00,0.681446
2018-02-17 00:30:00,0.696309
2018-02-17 00:45:00,0.692252
2018-02-17 01:00:00,0.734297
2018-02-17 01:15:00,0.713919
2018-02-17 01:30:00,0.658539
2018-02-17 01:45:00,0.667962
2018-02-17 02:00:00,0.673352
2018-02-17 02:15:00,0.673352
2018-02-17 02:30:00,0.678747
2018-02-17 02:45:00,0.676049
2018-02-17 03:00:00,0.663922
2018-02-17 03:15:00,0.667962
2018-02-17 03:30:00,0.663922
2018-02-17 03:45:00,0.659884
2018-02-17 04:00:00,0.663922
2018-02-17 04:15:00,0.669309
2018-02-17 04:30:00,0.678747
2018-02-17 04:45:00,0.673352
2018-02-17 05:00:00,0.676049
2018-02-17 05:15:00,0.655849
2018-02-17 05:30:00,0.682796
2018-02-17 05:45:00,0.682796
2018-02-17 06:00:00,0.673352
2018-02-17 06:15:00,0.682796
2018-02-17 06:30:00,0.670657
2018-02-17 06:45:00,0.669309
2018-02-17 07:00:00,0.663922
2018-02-17 07:15:00,0.650474
2018-02-17 07:30:00,0.659884
2018-02-17 07:45:00,0.672004
2018-02-17 08:00:00,0.650474
2018-02-17 08:15:00,0.645102
2018-02-17 08:30:00,0.634372
2018-02-17 08:45:00,0.637054
2018-02-17 09:00:00,0.638394
2018-02-17 09:15:00,0.639735
2018-02-17 09:30:00,0.627675
2018-02-17 09:45:00,0.620984
2018-02-17 10:00:00,0.629014
2018-02-17 10:15:00,0.607622
2018-02-17 10:30:00,0.610293
2018-02-17 10:45:00,0.607622
2018-02-17 11:00:00,0.606288
2018-02-17 11:15:00,0.611628
2018-02-17 11:30:00,0.616972
2018-02-17 11:45:00,0.607622
2018-02-17 12:00:00,0.588963
2018-02-17 12:15:00,0.606288
2018-02-17 12:30:00,0.624998
2018-02-17 12:45:00,0.610293
2018-02-17 13:00:00,0.608958
2018-02-17 13:15:00,0.606288
2018-02-17 13:30:00,0.615636
2018-02-17 13:45:00,0.588963
2018-02-17 14:00:00,0.619647
2018-02-17 14:15:00,0.610293
2018-02-17 14:30:00,0.615636
2018-02-17 14:45:00,0.616972
2018-02-17 15:00:00,0.653161
2018-02-17 15:15:00,0.651817
2018-02-17 15:30:00,0.667962
2018-02-17 15:45:00,0.658539
2018-02-17 16:00:00,0.693604
2018-02-17 16:15:00,0.684146
2018-02-17 16:30:00,0.708496
2018-02-17 16:45:00,0.713919
2018-02-17 17:00:00,0.716633
2018-02-17 17:15:00,0.719348
2018-02-17 17:30:00,0.727498
2018-02-17 17:45:00,0.728857
2018-02-17 18:00:00,0.737019
2018-02-17 18:15:00,0.739741
2018-02-17 18:30:00,0.764299
2018-02-17 18:45:00,0.771137
2018-02-17 19:00:00,0.783461
2018-02-17 19:15:00,0.78072
2018-02-17 19:30:00,0.783461
2018-02-17 19:45:00,0.78072
2018-02-17 20:00:00,0.78209
2018-02-17 20:15:00,0.78209
2018-02-17 20:30:00,0.78072
2018-02-17 20:45:00,0.78209
2018-02-17 21:00:00,0.809557
2018-02-17 21:15:00,0.816443
2018-02-17 21:30:00,0.824713
2018-02-17 21:45:00,0.826093
2018-02-17 22:00:00,0.828853
2018-02-17 22:15:00,0.826093
2018-02-17 22:30:00,0.819198
2018-02-17 22:45:00,0.820576
2018-02-17 23:00:00,0.831614
2018-02-17 23:15:00,0.820576
2018-02-17 23:30:00,0.804054
2018-02-17 23:45:00,0.804054
2018-02-18 00:00:00,0.80268
2018-02-18 00:15:00,0.795809
2018-02-18 00:30:00,0.801305
2018-02-18 00:45:00,0.804054
2018-02-18 01:00:00,0.80268
2018-02-18 01:15:00,0.790318
2018-02-18 01:30:00,0.783461
2018-02-18 01:45:00,0.788946
2018-02-18 02:00:00,0.797182
2018-02-18 02:15:00,0.786204
2018-02-18 02:30:00,0.784833
2018-02-18 02:45:00,0.78209
2018-02-18 03:00:00,0.777981
2018-02-18 03:15:00,0.783461
2018-02-18 03:30:00,0.779351
2018-02-18 03:45:00,0.775242
2018-02-18 04:00:00,0.788946
2018-02-18 04:15:00,0.783461
2018-02-18 04:30:00,0.78072
2018-02-18 04:45:00,0.764299
2018-02-18 05:00:00,0.772505
2018-02-18 05:15:00,0.772505
2018-02-18 05:30:00,0.767033
2018-02-18 05:45:00,0.764299
2018-02-18 06:00:00,0.769768
2018-02-18 06:15:00,0.760199
2018-02-18 06:30:00,0.764299
2018-02-18 06:45:00,0.756102
2018-02-18 07:00:00,0.750644
2018-02-18 07:15:00,0.756102
2018-02-18 07:30:00,0.74928
2018-02-18 07:45:00,0.746554
2018-02-18 08:00:00,0.73838
2018-02-18 08:15:00,0.752008
2018-02-18 08:30:00,0.71799
2018-02-18 08:45:00,0.730217
2018-02-18 09:00:00,0.728857
2018-02-18 09:15:00,0.719348
2018-02-18 09:30:00,0.734297
2018-02-18 09:45:00,0.730217
2018-02-18 10:00:00,0.726138
2018-02-18 10:15:00,0.730217
2018-02-18 10:30:00,0.735658
2018-02-18 10:45:00,0.72478
2018-02-18 11:00:00,0.711207
2018-02-18 11:15:00,0.701722
2018-02-18 11:30:00,0.709851
2018-02-18 11:45:00,0.696309
2018-02-18 12:00:00,0.692252
2018-02-18 12:15:00,0.666615
2018-02-18 12:30:00,0.669309
2018-02-18 12:45:00,0.666615
2018-02-18 13:00:00,0.650474
2018-02-18 13:15:00,0.672004
2018-02-18 13:30:00,0.663922
2018-02-18 13:45:00,0.659884
2018-02-18 14:00:00,0.650474
2018-02-18 14:15:00,0.651817
2018-02-18 14:30:00,0.653161
2018-02-18 14:45:00,0.666615
2018-02-18 15:00:00,0.629014
2018-02-18 15:15:00,0.657194
2018-02-18 15:30:00,0.653161
2018-02-18 15:45:00,0.681446
2018-02-18 16:00:00,0.665268
2018-02-18 16:15:00,0.663922
2018-02-18 16:30:00,0.667962
2018-02-18 16:45:00,0.682796
2018-02-18 17:00:00,0.6747
2018-02-18 17:15:00,0.651817
2018-02-18 17:30:00,0.64376
2018-02-18 17:45:00,0.651817
2018-02-18 18:00:00,0.653161
2018-02-18 18:15:00,0.666615
2018-02-18 18:30:00,0.661229
2018-02-18 18:45:00,0.672004
2018-02-18 19:00:00,0.696309
2018-02-18 19:15:00,0.663922
2018-02-18 19:30:00,0.689549
2018-02-18 19:45:00,0.672004
2018-02-18 20:00:00,0.71799
2018-02-18 20:15:00,0.712562
2018-02-18 20:30:00,0.737019
2018-02-18 20:45:00,0.731577
2018-02-18 21:00:00,0.73838
2018-02-18 21:15:00,0.731577
2018-02-18 21:30:00,0.742465
2018-02-18 21:45:00,0.730217
2018-02-18 22:00:00,0.731577
2018-02-18 22:15:00,0.734297
2018-02-18 22:30:00,0.741103
2018-02-18 22:45:00,0.722063
2018-02-18 23:00:00,0.734297
2018-02-18 23:15:00,0.70714
2018-02-18 23:30:00,0.716633
2018-02-18 23:45:00,0.708496
2018-02-19 00:00:00,0.713919
2018-02-19 00:15:00,0.686847
2018-02-19 00:30:00,0.716633
2018-02-19 00:45:00,0.678747
2018-02-19 01:00:00,0.697662
2018-02-19 01:15:00,0.6747
2018-02-19 01:30:00,0.684146
2018-02-19 01:45:00,0.676049
2018-02-19 02:00:00,0.694957
2018-02-19 02:15:00,0.694957
2018-02-19 02:30:00,0.719348
2018-02-19 02:45:00,0.703077
2018-02-19 03:00:00,0.712562
2018-02-19 03:15:00,0.703077
2018-02-19 03:30:00,0.705786
2018-02-19 03:45:00,0.694957
2018-02-19 04:00:00,0.71799
2018-02-19 04:15:00,0.703077
2018-02-19 04:30:00,0.716633
2018-02-19 04:45:00,0.711207
2018-02-19 05:00:00,0.713919
2018-02-19 05:15:00,0.701722
2018-02-19 05:30:00,0.699015
2018-02-19 05:45:00,0.685496
2018-02-19 06:00:00,0.688197
2018-02-19 06:15:00,0.680096
2018-02-19 06:30:00,0.689549
2018-02-19 06:45:00,0.670657
2018-02-19 07:00:00,0.666615
2018-02-19 07:15:00,0.64376
2018-02-19 07:30:00,0.667962
2018-02-19 07:45:00,0.654505
2018-02-19 08:00:00,0.653161
2018-02-19 08:15:00,0.658539
2018-02-19 08:30:00,0.662576
2018-02-19 08:45:00,0.653161
2018-02-19 09:00:00,0.670657
2018-02-19 09:15:00,0.650474
2018-02-19 09:30:00,0.650474
2018-02-19 09:45:00,0.546509
2018-02-19 10:00:00,0.542543
2018-02-19 10:15:00,0.546509
2018-02-19 10:30:00,0.547832
2018-02-19 10:45:00,0.538579
2018-02-19 11:00:00,0.558421
2018-02-19 11:15:00,0.561071
2018-02-19 11:30:00,0.583642
2018-02-19 11:45:00,0.584972
2018-02-19 12:00:00,0.647787
2018-02-19 12:15:00,0.651817
2018-02-19 12:30:00,0.676049
2018-02-19 12:45:00,0.667962
2018-02-19 13:00:00,0.680096
2018-02-19 13:15:00,0.666615
2018-02-19 13:30:00,0.6747
2018-02-19 13:45:00,0.655849
2018-02-19 14:00:00,0.651817
2018-02-19 14:15:00,0.627675
2018-02-19 14:30:00,0.602286
2018-02-19 14:45:00,0.595621
2018-02-19 15:00:00,0.633032
2018-02-19 15:15:00,0.607622
2018-02-19 15:30:00,0.618309
2018-02-19 15:45:00,0.611628
2018-02-19 16:00:00,0.629014
2018-02-19 16:15:00,0.620984
2018-02-19 16:30:00,0.638394
